X1,Datetime,TweetId,Text,FoundWord,start_text,end_text,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code
1278,2021-02-19 23:50:11+00:00,1362912396835225602,"This bangalow located in KEBS estate kitengela - Milimani is up for sale. The loacation is 300m away from the Milimani Police post. The area has good security and is developing rapidly. There is Water, electricity, wifi connected. Asking Kshs. 8.5 M https://t.co/Ghjq6wtlb1 https://t.co/0f9EUsMdO0",KEBS,25,29,USA,0.9528108835220337,Iowa,42.43581,-93.86883,USA,4881106,Webster City Municipal Airport,S,AIRP
1279,2021-02-19 23:50:11+00:00,1362912394209615885,"@CuseIce plays the first of a two game set against Long Island University tonight @ Tennity Ice Pavilion!

Puck drop is in 10 minutes! Keep it 🔒 on my Twitter for live updates throughout the contest.

@CitrusTVSports",Tennity Ice Pavilion,84,104,USA,0.9048774242401123,New York,43.01444,-76.11611,USA,7180730,Tennity Ice Skating Pavilion,S,BLDG
1280,2021-02-19 23:50:10+00:00,1362912393349656576,"@Jennifer_Manly We never have snow days in Orange County, CA.  Maybe that is why teachers sometimes take mental health days.",Orange,43,49,USA,0.9048774242401123,California,33.78779,-117.85311,USA,5379513,Orange,P,PPLA2
1281,2021-02-19 23:50:09+00:00,1362912387653853186,@coddlemeniall Trio power🔥🔥🔥🔥🔥,🔥🔥🔥🔥🔥,25,30,,0.0,,,,,,,,
1282,2021-02-19 23:50:09+00:00,1362912386139611139,@M1deadprez @TRAEABN there's a brotha in Austin that's doing good work helping the community sustain and rebound from this freeze. He needs a cosign in order for TMZ to cover the story. Hit him up @rashiphop please. https://t.co/53fjuZ3inq,Austin,41,47,USA,0.9571880102157593,Texas,30.26715,-97.74306,USA,4671654,Austin,P,PPLA
1283,2021-02-19 23:50:08+00:00,1362912385124696078,i turned my car on &amp; put one of my cats in the car while i ran to get the other &amp; she stepped on the lock button &amp; locked herself in my car for atleast an hour 🙃 the popo had to come pry my car door open in 20 degree weather,popo,178,182,BEN,0.28365933895111084,,,,,,,,
1284,2021-02-19 23:50:08+00:00,1362912382922670081,"PHCC is extremely concerned about the impact of deep freeze-related power outages and water shortages in Texas, Louisiana and Oklahoma. Our hearts go out to those impacted. The PHCC Disaster Relief Fund is available for donations or assistance https://t.co/GIGOpgcN7h.",Texas,105,110,USA,0.9596211314201355,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1285,2021-02-19 23:50:08+00:00,1362912382922670081,"PHCC is extremely concerned about the impact of deep freeze-related power outages and water shortages in Texas, Louisiana and Oklahoma. Our hearts go out to those impacted. The PHCC Disaster Relief Fund is available for donations or assistance https://t.co/GIGOpgcN7h.",Louisiana,112,121,USA,0.9596211314201355,Louisiana,31.00047,-92.0004,USA,4331987,Louisiana,A,ADM1
1286,2021-02-19 23:50:08+00:00,1362912382922670081,"PHCC is extremely concerned about the impact of deep freeze-related power outages and water shortages in Texas, Louisiana and Oklahoma. Our hearts go out to those impacted. The PHCC Disaster Relief Fund is available for donations or assistance https://t.co/GIGOpgcN7h.",Oklahoma,126,134,USA,0.9596211314201355,Oklahoma,35.49209,-97.50328,USA,4544379,Oklahoma,A,ADM1
1287,2021-02-19 23:50:07+00:00,1362912377201655809,@Big_crusher1000 @ernestleenot @kcinor @RosaleeAdams @TheWreckingBal5 @traveler002 @A_Wonderful_Lif @Wahboom @ICanPlainlySee @MarilynLavala @Unpurgeable18 @tnolwene @ISafeyet @StupidBoomers @WhimsicalMeToo @anthony78990837 @nightwarrior603 @RamLewis7 @truthsearch1957 @jimbo_always @6831Bryan @LaughTrackItsT1 @Lynda63986855 @thedude77 @side_show007 @GaryZPon @SadieIsrael @TyDonevski @marvin_hill123 @Geri_Believe @kcmimichar @davidf4444 @Raymond10449530 @Jones17Charlene @mjams952 @RAIN_STORM11 @absentmind314 @3teeas @timetoact2 @trixirilla @History27361891 @GW30629348 @iamthetornado @MadnessWhiskey @ScienceDaddio @slimefin @Franchise2Mr @GAsandwich @Patriot3651 @RalphS24381648 I wonder if the illustrious Kerry has decided if the earth is warming up or cooling down or is he just playing it by ear. You can’t play both sides Duffus.,@MadnessWhiskey @ScienceDaddio,588,618,,0.0,,,,,,,,
1288,2021-02-19 23:50:07+00:00,1362912377201655809,@Big_crusher1000 @ernestleenot @kcinor @RosaleeAdams @TheWreckingBal5 @traveler002 @A_Wonderful_Lif @Wahboom @ICanPlainlySee @MarilynLavala @Unpurgeable18 @tnolwene @ISafeyet @StupidBoomers @WhimsicalMeToo @anthony78990837 @nightwarrior603 @RamLewis7 @truthsearch1957 @jimbo_always @6831Bryan @LaughTrackItsT1 @Lynda63986855 @thedude77 @side_show007 @GaryZPon @SadieIsrael @TyDonevski @marvin_hill123 @Geri_Believe @kcmimichar @davidf4444 @Raymond10449530 @Jones17Charlene @mjams952 @RAIN_STORM11 @absentmind314 @3teeas @timetoact2 @trixirilla @History27361891 @GW30629348 @iamthetornado @MadnessWhiskey @ScienceDaddio @slimefin @Franchise2Mr @GAsandwich @Patriot3651 @RalphS24381648 I wonder if the illustrious Kerry has decided if the earth is warming up or cooling down or is he just playing it by ear. You can’t play both sides Duffus.,earth,737,742,NA,0.8799221515655518,NA,0,0,NA,6295630,Earth,L,AREA
1289,2021-02-19 23:50:06+00:00,1362912374966075394,"Rev. Frederick J Ikeman believed the root of all evil was traced to $. 

Instead of Black power, he promoted green power:
 If Black people had more $, there'd be less hate amongst the races.

Ikeman preached at Madison Sq. Garden.

*Richard Pryor parodies Ikeman in Car Wash*",Madison Sq,211,221,USA,0.6353263854980469,"Washington, D.C.",38.89704,-77.03655,USA,9675434,White House,L,PRK
1290,2021-02-19 23:50:06+00:00,1362912374043283461,"@dougducey @DHSgov Doug, 
Make sure Sleppy Joe does not destroy our Southern border. If Biden forces ICE/Border 
Patrol to stand down and stop enforcing border laws by executive order we will have crime just like in the old west.  That is one thing I do not want to see happen here in Arizona.",Arizona,285,292,HND,0.1916128695011139,,,,,,,,
1291,2021-02-19 23:50:06+00:00,1362912373263249414,"@Potxeca Vraiment OW2 me hype mais je vais pas tenir 1 ans ou plus sans absolument rien sur ce jeu !
Je comprends pas blizzard, attendre 3 ans et perdre sa commu c'est pas huge..
On a eu que des détails pour le 2 mais attendre aussi longtemps ça me détruit..",des détails pour le 2 mais attendre aussi longtemps ça,191,245,REU,0.24821266531944275,,,,,,,,
1292,2021-02-19 23:50:06+00:00,1362912372751540226,"@enray374 @PorkCho71060205 @SalinaTrotter @watchingmankind @POTUS My Grandma in law died from the cold today. I struggled to keep her warm for 3 days straight. The power finally came on, but it was too late. This is 100% Texas mishandling this. Deregulation standards killed this woman.",Texas,221,226,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1293,2021-02-19 23:50:05+00:00,1362912371623268352,"@JoeManchinWV your little bitch grip on power lasts as long as Republican hegemony in other states. Signed, Georgia. https://t.co/mMbLYStBr5",Georgia,108,115,GEO,0.9516947865486145,NA,41.99998,43.4999,GEO,614540,Georgia,A,PCLI
1294,2021-02-19 23:50:05+00:00,1362912369970733061,Now I know what Biden meant by a dark winter. Let China into the power grids and give the WORLD  our vaccines before grandma!,China,50,55,CHN,0.6875819563865662,NA,35,105,CHN,1814991,People’s Republic of China,A,PCLI
1295,2021-02-19 23:50:05+00:00,1362912369639366656,"After this week's winter storms in Texas, coming into clearer view were the dimensions of a public health crisis exacerbated by poverty, desperation and, in some cases, a lack of understanding of cold-weather safety.  https://t.co/1ycHh4ECTh",Texas,35,40,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1296,2021-02-19 23:50:04+00:00,1362912367693025282,"What Australia seems wilfully blind to is ...a misogynistic, patriarchal power structure that enables the oppression, vilification and sexual abuse of women. https://t.co/2nmSc7Y4TC",Australia,5,14,AUS,0.9516947865486145,NA,-25,135,AUS,2077456,Commonwealth of Australia,A,PCLI
1297,2021-02-19 23:50:04+00:00,1362912365394599936,"Kathie Violin 黃品舒&gt;バイオリンで ヴァイオレット‧エヴァーガーデン OST「Violet Snow」を弾いてみた - Kathie Violin cover https://t.co/dZ58xnBY5U 
#紫羅蘭永恆花園​ #VioletEvergarden​ #ヴァイオレット​‧エヴァーガーデン #바이올렛에버가든​ #VioletSnow​ #紫羅蘭永恆花園OST",https://t.co/dZ58xnBY5U,90,113,,0.0,,,,,,,,
1298,2021-02-19 23:50:04+00:00,1362912365323440129,@SadizticKitten Tbh it was a snooze fest same old propaganda with blizzard and china,china,79,84,MEX,0.28365933895111084,,,,,,,,
1299,2021-02-19 23:50:03+00:00,1362912363058327553,Water Problems Persist as Texas Restores Power https://t.co/HLZtSbwFsS the sole purpose of government is to protect &amp; serve its citizens. public servants whose sole mission is to make that institution work and then fail shouldn't be allowed to lie &amp;  make excuses. fire them!,Texas,26,31,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1300,2021-02-19 23:50:03+00:00,1362912362911719426,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipment, industrial water … https://t.co/PYZZnazi2U",Caprari,53,60,ITA,0.9528108835220337,Emilia-Romagna,44.55801,10.53834,ITA,8961334,Ca' Caprari,P,PPL
1301,2021-02-19 23:50:03+00:00,1362912362911719426,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipment, industrial water … https://t.co/PYZZnazi2U",VietNam,64,71,VNM,0.9571880102157593,NA,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI
1302,2021-02-19 23:50:03+00:00,1362912362911719426,"Thai Khuong Pumps has been a major sales partner for Caprari in VietNam.

Our company sells, distribute, repair and service all of the Caprari pump in VietNam.

Caprari is one of the world’s leading manufacturers of electric pumps, drinking water equipment, industrial water … https://t.co/PYZZnazi2U",VietNam,151,158,VNM,0.9571880102157593,NA,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI
1303,2021-02-19 23:50:03+00:00,1362912362420912136,"Texas HBCUs Step Up Amid Power Outages, Freezing From Historic Winter Storm https://t.co/qzqPlgEapo",Texas,0,5,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1304,2021-02-19 23:50:02+00:00,1362912359166193665,"Easthampton, MA Weather @ 6:50 PM, Temp 29.4°F, Hum 89pct, Baro 28.801 in., Wind 0.0 mph, from NNE https://t.co/ZOatWE0HEp",Easthampton,0,11,USA,0.9048774242401123,Massachusetts,42.26676,-72.66898,USA,4935582,Easthampton,P,PPL
1305,2021-02-19 23:50:02+00:00,1362912359166193665,"Easthampton, MA Weather @ 6:50 PM, Temp 29.4°F, Hum 89pct, Baro 28.801 in., Wind 0.0 mph, from NNE https://t.co/ZOatWE0HEp",MA Weather,13,23,USA,0.24821266531944275,,,,,,,,
1306,2021-02-19 23:50:02+00:00,1362912358448787464,@Big_crusher1000 @RosaleeAdams @TheWreckingBal5 @traveler002 @A_Wonderful_Lif @Wahboom @ICanPlainlySee @MarilynLavala @Unpurgeable18 @tnolwene @ISafeyet @StupidBoomers @WhimsicalMeToo @anthony78990837 @nightwarrior603 @RamLewis7 @truthsearch1957 @jimbo_always @6831Bryan @LaughTrackItsT1 @Lynda63986855 @thedude77 @side_show007 @GaryZPon @SadieIsrael @TyDonevski @marvin_hill123 @Geri_Believe @kcmimichar @davidf4444 @Raymond10449530 @Jones17Charlene @mjams952 @RAIN_STORM11 @absentmind314 @3teeas @timetoact2 @trixirilla @History27361891 @GW30629348 @ernestleenot @iamthetornado @MadnessWhiskey @ScienceDaddio @slimefin @Franchise2Mr @GAsandwich @Patriot3651 @RalphS24381648 @HillaryClinton Maybe it’s time democrats Wake up &amp; smell the tyranny.,@MadnessWhiskey @ScienceDaddio,580,610,,0.0,,,,,,,,
1307,2021-02-19 23:50:02+00:00,1362912357777817604,@TimJDillon Come to Tampa. The weather sucks in PA and the people are ugly,Tampa,20,25,USA,0.9571880102157593,Florida,27.94752,-82.45843,USA,4174757,Tampa,P,PPLA2
1308,2021-02-19 23:50:02+00:00,1362912357777817604,@TimJDillon Come to Tampa. The weather sucks in PA and the people are ugly,PA,48,50,CMR,0.28868943452835083,,,,,,,,
1309,2021-02-19 23:50:02+00:00,1362912357605908487,"Snow in Texas? Contiguous U.S snow cover has reached a new record of 73.2%!
https://t.co/bFNeCp7GUV",Texas,8,13,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1310,2021-02-19 23:50:02+00:00,1362912357605908487,"Snow in Texas? Contiguous U.S snow cover has reached a new record of 73.2%!
https://t.co/bFNeCp7GUV",U.S,26,29,USA,0.2891566753387451,,,,,,,,
1311,2021-02-19 23:50:02+00:00,1362912357278695430,"I am a climate change believer, but I got friends in Tabuk and they got snow sometimes lmao 🤣🤣 https://t.co/4XJClbWCVi",Tabuk,53,58,SAU,0.9221303462982178,Tabuk,28.25,37.16667,SAU,101627,Minţaqat Tabūk,A,ADM1
1312,2021-02-19 23:50:02+00:00,1362912357111001089,"@labyrinthweaver Peeps from both South and North Dakota were talking about how they were conserving and/or doing rolling blackouts to send power to Texas.  I informed them that it wasn't going to Texas, because Texas doesn't share their power grid...cuz of Feds and wanting to succeed and all...",North Dakota,43,55,USA,0.946520209312439,North Dakota,47.50027,-100.00068,USA,5690763,North Dakota,A,ADM1
1313,2021-02-19 23:50:02+00:00,1362912357111001089,"@labyrinthweaver Peeps from both South and North Dakota were talking about how they were conserving and/or doing rolling blackouts to send power to Texas.  I informed them that it wasn't going to Texas, because Texas doesn't share their power grid...cuz of Feds and wanting to succeed and all...",Texas,148,153,USA,0.9594177007675171,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1314,2021-02-19 23:50:02+00:00,1362912357111001089,"@labyrinthweaver Peeps from both South and North Dakota were talking about how they were conserving and/or doing rolling blackouts to send power to Texas.  I informed them that it wasn't going to Texas, because Texas doesn't share their power grid...cuz of Feds and wanting to succeed and all...",Texas,196,201,USA,0.9594177007675171,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1315,2021-02-19 23:50:02+00:00,1362912357111001089,"@labyrinthweaver Peeps from both South and North Dakota were talking about how they were conserving and/or doing rolling blackouts to send power to Texas.  I informed them that it wasn't going to Texas, because Texas doesn't share their power grid...cuz of Feds and wanting to succeed and all...",Texas,211,216,USA,0.9594177007675171,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1316,2021-02-19 23:50:01+00:00,1362912353638092802,finally went to the gym after having a week off cause texas decided it was okay to snow and boy the feeling of being back is so good 😤💪🏽,texas,54,59,USA,0.9571880102157593,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1317,2021-02-19 23:50:00+00:00,1362912350194470912,@OnPointAyden @Atomic_Moog Just read his twitter. Haarp weather was today’s dribble du jour,Haarp,50,55,USA,0.9048774242401123,Alaska,62.39256,-145.15059,USA,7729755,High Frequency Active Auroral Research Program,S,STNB
1318,2021-02-19 23:50:00+00:00,1362912347631874050,Here's how to help and get help in Texas as the winter storm causes power outages https://t.co/ZYX9q3cMSF @TexasTribune #TexasPowerOutages #TexasFreeze,Texas,35,40,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1319,2021-02-19 23:49:59+00:00,1362912345580707840,"""I got no defense,"" the Republican senator tweeted in response to an article about Texas power outages. https://t.co/I8J2Mqqz9z via @HuffPostPol",Texas,83,88,USA,0.9634982943534851,Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1
1320,2021-02-19 23:49:59+00:00,1362912344393846785,@jeanlucpeakhard true Hollywood power couple,Hollywood,22,31,USA,0.9571880102157593,California,34.09834,-118.32674,USA,5357527,Hollywood,P,PPLX
1321,2021-02-19 23:49:58+00:00,1362912342040739843,"Cold Weather Head Gear &amp; Toques — Focus on Survival Gear #hiking #coldweather #outdoors #outdoorsurvival #bushcraft 
https://t.co/Kr3oCMj9tV",Toques,29,35,BRA,0.8799221515655518,Rio Grande do Sul,-28.45917,-52.82083,BRA,3456397,Não Me Toque,P,PPL
